,experiment,mesh_size,num_points,cuda,omp_threads,n_timesteps,mpts
10,euler,"(20, 20, 20)",8000,False,8,200,1.017315342959255
11,euler,"(30, 30, 30)",27000,False,8,200,1.029772044702023
12,euler,"(60, 60, 60)",216000,False,8,200,0.744499428829344
13,euler,"(100, 100, 100)",1000000,False,8,200,0.577734505591
14,euler,"(150, 150, 150)",3375000,False,8,200,0.524435956658
15,euler,"(200, 200, 200)",8000000,False,8,200,0.484583692753
